Unique Household ID,ISO3 country code,Urban/Rural Classification,LGA,State,Zone,Household size (number of individuals),adult-equivalent household size,Mean household dietary Energy Requirement (kcal/day) per capita,"FAO minimum dietary energy requirement, PC all population","Quintile, defined by tot. HH PC Exp.",Household Weight,Total expenditure (NGN/d) per PC (income proxy) in survey period,Total food expenditure (NGN/d) per PC (income proxy) in survey period,Income quintile across total household population (weighted),Food poverty line,PC Value (NGN/day),PC Quant (g/day - with edible),PC Kcals / day,AE Kcals / day,Latent PC Value (NGN/day),PC Value (NGN/day) - INCOME effect,PC Quant (g/day - with edible) - INCOME effect,PC Kcals / day - INCOME effect,PC Value (NGN/day) - OWN-PRICE effect,PC Quant (g/day - with edible) - OWN-PRICE effect,PC Kcals / day - OWN-PRICE effect,PC Value (NGN/day) - COMBINED-PRICE effect,PC Quant (g/day - with edible) - COMBINED-PRICE effect,PC Kcals / day - COMBINED-PRICE effect,PC Value (NGN/day) - TOTAL effect,PC Quant (g/day - with edible) - TOTAL effect,PC Kcals / day - TOTAL effect,HH Food Poor-Baseline,HH Food Poor - INCOME EFFECT,HH Food Poor - OWN-PRICE EFFECT,HH Food Poor - COMBINED-PRICE EFFECT,HH Food Poor - TOTAL EFFECT,HH Kcal-inad-Baseline,HH Kcal-inad - INCOME EFFECT,HH Kcal-inad - OWN-PRICE EFFECT,HH Kcal-inad - COMBINED-PRICE EFFECT,HH Kcal-inad - TOTAL EFFECT,HH Hungry-Baseline,HH Hungry - INCOME EFFECT,HH Hungry - OWN-PRICE EFFECT,HH Hungry - COMBINED-PRICE EFFECT,HH Hungry - TOTAL EFFECT,Pop. Weight,Unnamed: 50,Total Ind Pop.,Total HH Pop.
210075,NGA,rural,210. MADAGALI,2. Adamawa,2. North East,9,8.709631526296306,21774.078815740762,1713,1,1063.3966849897802,180.52276611328125,91.43428802490234,1,208.29527282714844,88.48433165997267,388.7355889861933,966.1633607596159,998.374062538147,85.8943958170712,88.48433165997267,388.73558898619336,966.1633607596159,88.48433165997267,388.73558898619336,966.1633607596159,88.48433165997267,388.73558898619336,966.1633607596159,88.48433165997267,388.73558898619336,966.1633607596159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9570.570164908022,,,
211091,NGA,rural,211. MAIHA,2. Adamawa,2. North East,4,2.9505456415407245,7376.364103851811,1713,1,2272.432060786128,180.68345642089844,88.4703140258789,1,205.35166931152344,65.25892201066017,285.3939303198681,919.5382351875305,1246.6009240150452,64.18411535024643,65.25892201066017,285.393930319868,919.5382351875305,65.25892201066017,285.393930319868,919.5382351875305,65.25892201066017,285.393930319868,919.5382351875305,65.25892201066017,285.393930319868,919.5382351875305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9089.728243144513,,,
211569,NGA,rural,211. MAIHA,2. Adamawa,2. North East,11,10.03697458936624,25092.436473415597,1713,2,839.4871417891125,320.39202880859375,172.54263305664062,2,215.39219665527344,157.4368878006935,614.56115386882,2104.60964512825,2306.542217731476,154.71991880983114,157.4368878006935,614.56115386882,2104.60964512825,157.4368878006935,614.56115386882,2104.60964512825,157.4368878006935,614.56115386882,2104.60964512825,157.4368878006935,614.56115386882,2104.60964512825,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9234.358559680237,,,
212350,NGA,rural,212. MAYO-BELWA,2. Adamawa,2. North East,4,3.9068237976424673,9767.059494106168,1713,1,572.0515324841817,190.47750854492188,92.11235046386719,1,225.96142578125,89.96667408943176,402.453564676468,1083.8150725364685,1109.6636638641357,86.62164770811796,89.96667408943176,402.453564676468,1083.8150725364685,89.96667408943176,402.453564676468,1083.8150725364685,89.96667408943176,402.453564676468,1083.8150725364685,89.96667408943176,402.453564676468,1083.8150725364685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2288.206129936727,,,
212571,NGA,rural,212. MAYO-BELWA,2. Adamawa,2. North East,14,12.392199956480397,30980.499891200983,1713,1,2091.7309280648465,269.9373779296875,153.3595733642578,1,208.86427307128906,134.7269213423133,504.01886658293256,1344.1089103221893,1518.4974892139435,133.3909694198519,134.7269213423133,504.0188665829325,1344.1089103221893,134.7269213423133,504.0188665829325,1344.1089103221893,134.7269213423133,504.0188665829325,1344.1089103221893,134.7269213423133,504.0188665829325,1344.1089103221893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29284.23299290785,,,
212582,NGA,rural,212. MAYO-BELWA,2. Adamawa,2. North East,1,0.838781217144763,2096.9530428619073,1713,3,1143.400219740491,506.36834716796875,365.8869934082031,3,208.86427307128906,306.8991442322731,1045.894795757324,2618.371464729309,3121.6381425857544,299.43913465738297,306.8991442322731,1045.8947957573237,2618.371464729309,306.8991442322731,1045.8947957573237,2618.371464729309,306.8991442322731,1045.8947957573237,2618.371464729309,306.8991442322731,1045.8947957573237,2618.371464729309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.400219740491,,,
213357,NGA,rural,213. MICHIKA,2. Adamawa,2. North East,3,2.449745641540724,6124.364103851811,1713,4,1509.3541588602607,568.7728271484375,286.6319274902344,4,224.01918029785156,234.0584110915661,789.4147481243253,2616.6771196201444,3204.4271087646484,229.9941683113575,234.0584110915661,789.4147481243253,2616.6771196201444,234.0584110915661,789.4147481243253,2616.6771196201444,234.0584110915661,789.4147481243253,2616.6771196201444,234.0584110915661,789.4147481243253,2616.6771196201444,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4528.0624765807825,,,
213360,NGA,rural,213. MICHIKA,2. Adamawa,2. North East,9,5.670024411737199,14175.061029342998,1713,1,1509.3541588602607,255.7549591064453,132.58334350585938,1,224.01918029785156,83.52787414193153,641.8253942420298,1387.1417994499207,2201.802921295166,81.48213768005371,83.52787414193153,641.8253942420298,1387.1417994499207,83.52787414193153,641.8253942420298,1387.1417994499207,83.52787414193153,641.8253942420298,1387.1417994499207,83.52787414193153,641.8253942420298,1387.1417994499207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13584.187429742346,,,
215276,NGA,rural,215. MUBI SOUTH,2. Adamawa,2. North East,4,2.9877373867950503,7469.343466987626,1713,5,572.0515324841817,1134.312255859375,554.7667236328125,5,213.40963745117188,407.2314812541008,1223.4996840057045,2219.9438016414642,2972.073494911194,410.4537833184004,407.2314812541008,1223.4996840057042,2219.9438016414647,407.2314812541008,1223.4996840057042,2219.9438016414647,407.2314812541008,1223.4996840057042,2219.9438016414647,407.2314812541008,1223.4996840057042,2219.9438016414647,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2288.206129936727,,,
218383,NGA,rural,218. SONG,2. Adamawa,2. North East,4,3.7353200195615126,9338.30004890378,1713,3,1435.1514901058445,441.25909423828125,284.7635498046875,3,224.01918029785156,264.13505443930626,909.5357414577795,1745.4023819565773,1869.079345703125,261.5194257199764,264.13505443930626,909.5357414577795,1745.4023819565773,264.13505443930626,909.5357414577795,1745.4023819565773,264.13505443930626,909.5357414577795,1745.4023819565773,264.13505443930626,909.5357414577795,1745.4023819565773,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5740.605960423378,,,
218535,NGA,rural,218. SONG,2. Adamawa,2. North East,4,4.1223515087617075,10305.878771904268,1713,2,791.7071271613265,333.7955322265625,172.77622985839844,2,225.04071044921875,178.06110242009163,490.23515852590515,1554.75693577528,1508.6117434501648,175.6404823064804,178.06110242009163,490.23515852590526,1554.75693577528,178.06110242009163,490.23515852590526,1554.75693577528,178.06110242009163,490.23515852590526,1554.75693577528,178.06110242009163,490.23515852590526,1554.75693577528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3166.828508645306,,,
219411,NGA,rural,219. TOUNGO,2. Adamawa,2. North East,5,3.703448447718687,9258.621119296718,1713,1,1221.88754047404,203.16592407226562,118.70740509033203,1,225.96142578125,87.92534717917442,401.3852235060925,1069.2240476608276,1443.5519433021545,85.79387778043747,87.92534717917442,401.3852235060925,1069.2240476608276,87.92534717917442,401.3852235060925,1069.2240476608276,87.92534717917442,401.3852235060925,1069.2240476608276,87.92534717917442,401.3852235060925,1069.2240476608276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6109.4377023702,,,
219419,NGA,rural,219. TOUNGO,2. Adamawa,2. North East,10,7.895491028216392,19738.727570540977,1713,2,1221.88754047404,333.8206787109375,140.0950164794922,2,225.96142578125,109.18332950025797,391.3086716804537,1028.3374954089522,1302.4363985061646,106.38657905906439,109.18332950025797,391.3086716804537,1028.3374954089522,109.18332950025797,391.3086716804537,1028.3374954089522,109.18332950025797,391.3086716804537,1028.3374954089522,109.18332950025797,391.3086716804537,1028.3374954089522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12218.8754047404,,,
221441,NGA,urban,221. YOLA SOUTH,2. Adamawa,2. North East,7,7.460794089259411,18651.985223148527,1713,1,2406.6752363150063,274.80712890625,185.49278259277344,1,241.06478881835938,191.5809079259634,519.478481195258,1474.1273041963577,1383.0821446180344,188.3819975927472,191.5809079259634,519.478481195258,1474.1273041963577,191.5809079259634,519.478481195258,1474.1273041963577,191.5809079259634,519.478481195258,1474.1273041963577,191.5809079259634,519.478481195258,1474.1273041963577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16846.726654205042,,,
301154,NGA,rural,301. ABAK,3. Akwa Ibom,5. South South,6,4.351126275683939,10877.815689209849,1713,4,3598.7675233702985,529.3868408203125,346.6739807128906,3,222.5272216796875,250.2608255892992,786.1955660786975,1659.0131915211678,2287.701742351055,256.1563571691513,250.2608255892992,786.1955660786973,1659.0131915211682,250.2608255892992,786.1955660786973,1659.0131915211682,250.2608255892992,786.1955660786973,1659.0131915211682,250.2608255892992,786.1955660786973,1659.0131915211682,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,21592.605140221793,,,
301165,NGA,rural,301. ABAK,3. Akwa Ibom,5. South South,2,1.8982858847555808,4745.714711888952,1713,5,3690.903819719025,928.65576171875,227.96542358398438,5,238.2466278076172,216.37176620960236,535.3795165780798,1028.4501953125,1083.5567020177841,218.29318642616272,216.37176620960236,535.3795165780798,1028.4501953125,216.37176620960236,535.3795165780798,1028.4501953125,216.37176620960236,535.3795165780798,1028.4501953125,216.37176620960236,535.3795165780798,1028.4501953125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7381.80763943805,,,
305305,NGA,rural,305. ETIM EKPO,3. Akwa Ibom,5. South South,4,3.3943910282163907,8485.977570540977,1713,4,1137.4507610602611,618.2261962890625,186.28660583496094,4,231.82400512695312,150.7252496033907,1006.0532363865792,1982.4373433589935,2336.1331918239594,156.72470238804817,150.7252496033907,1006.0532363865792,1982.4373433589935,150.7252496033907,1006.0532363865792,1982.4373433589935,150.7252496033907,1006.0532363865792,1982.4373433589935,150.7252496033907,1006.0532363865792,1982.4373433589935,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4549.8030442410445,,,
305325,NGA,rural,305. ETIM EKPO,3. Akwa Ibom,5. South South,6,3.964348447718687,9910.871119296718,1713,3,3586.6557186629966,480.917236328125,329.71173095703125,3,230.7755889892578,217.84871430695057,1047.1779603903933,1869.0004631876945,2828.7126631736755,224.11640821397305,217.84871430695057,1047.1779603903933,1869.0004631876945,217.84871430695057,1047.1779603903933,1869.0004631876945,217.84871430695057,1047.1779603903933,1869.0004631876945,217.84871430695057,1047.1779603903933,1869.0004631876945,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,21519.93431197798,,,
305329,NGA,rural,305. ETIM EKPO,3. Akwa Ibom,5. South South,3,3.109891028216391,7774.7275705409775,1713,2,3586.6557186629966,326.43292236328125,177.11260986328125,2,230.7755889892578,180.1717391014099,649.703810811748,1382.340389251709,1333.4940633773804,182.96640667319298,180.1717391014099,649.703810811748,1382.340389251709,180.1717391014099,649.703810811748,1382.340389251709,180.1717391014099,649.703810811748,1382.340389251709,180.1717391014099,649.703810811748,1382.340389251709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10759.96715598899,,,
307191,NGA,rural,307. IBENO,3. Akwa Ibom,5. South South,4,3.4638484477186875,8659.621119296718,1713,5,2768.560093497361,1458.919189453125,409.39056396484375,5,238.2466278076172,354.5167261362076,1169.169166697914,1855.248829960823,2142.413405895233,345.8093761205673,354.5167261362076,1169.169166697914,1855.248829960823,354.5167261362076,1169.169166697914,1855.248829960823,354.5167261362076,1169.169166697914,1855.248829960823,354.5167261362076,1169.169166697914,1855.248829960823,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,11074.240373989443,,,
308204,NGA,rural,308. IBESIKPO ASUTAN,3. Akwa Ibom,5. South South,4,3.3286484477186873,8321.621119296718,1713,5,1879.5373244646562,1601.1865234375,732.9818725585938,5,230.7755889892578,583.1741381287575,1241.662357041527,2228.996139883995,2678.559989929199,589.2590420246124,583.1741381287575,1241.662357041527,2228.996139883995,583.1741381287575,1241.662357041527,2228.996139883995,583.1741381287575,1241.662357041527,2228.996139883995,583.1741381287575,1241.662357041527,2228.996139883995,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7518.149297858625,,,
308209,NGA,rural,308. IBESIKPO ASUTAN,3. Akwa Ibom,5. South South,2,2.1310373867950503,5327.593466987625,1713,5,1879.5373244646562,989.4422607421875,287.3221740722656,5,230.7755889892578,295.43285489082336,812.3505207559864,1505.046702861786,1412.5014572143555,304.87841033935547,295.43285489082336,812.3505207559865,1505.046702861786,295.43285489082336,812.3505207559865,1505.046702861786,295.43285489082336,812.3505207559865,1505.046702861786,295.43285489082336,812.3505207559865,1505.046702861786,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3759.0746489293124,,,
311482,NGA,rural,311. IKONO,3. Akwa Ibom,5. South South,6,4.863048447718687,12157.621119296718,1713,4,1439.507072440122,536.9403076171875,286.23577880859375,3,218.88690185546875,229.13925524055958,732.5449118294433,1750.7821395993233,2160.1045145988464,235.2587985098362,229.13925524055958,732.5449118294433,1750.7821395993233,229.13925524055958,732.5449118294433,1750.7821395993233,229.13925524055958,732.5449118294433,1750.7821395993233,229.13925524055958,732.5449118294433,1750.7821395993233,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8637.042434640733,,,
311487,NGA,rural,311. IKONO,3. Akwa Ibom,5. South South,3,2.5698484477186874,6424.621119296718,1713,2,1439.507072440122,323.19061279296875,211.70016479492188,2,218.88690185546875,181.34577789902687,888.0538504264146,1939.685319185257,2264.357688188553,185.24164760112762,181.34577789902687,888.0538504264146,1939.685319185257,181.34577789902687,888.0538504264146,1939.685319185257,181.34577789902687,888.0538504264146,1939.685319185257,181.34577789902687,888.0538504264146,1939.685319185257,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4318.521217320366,,,
312354,NGA,rural,312. IKOT ABASI,3. Akwa Ibom,5. South South,1,1.172194806297346,2930.4870157433647,1713,4,1790.030230029346,710.6881103515625,506.866455078125,4,221.29734802246094,589.8604793548584,2168.7786221207425,4373.282977104187,3730.8498916625977,601.8677971363068,589.8604793548584,2168.7786221207425,4373.282977104187,589.8604793548584,2168.7786221207425,4373.282977104187,589.8604793548584,2168.7786221207425,4373.282977104187,589.8604793548584,2168.7786221207425,4373.282977104187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.030230029346,,,
314074,NGA,rural,314. INI,3. Akwa Ibom,5. South South,4,3.51143738679505,8778.593466987626,1713,5,3684.52116104343,921.9132080078125,268.06048583984375,5,229.07530212402344,231.033710449934,874.6616406005783,1655.9301013350487,1886.327341556549,230.8149238228798,231.033710449934,874.6616406005783,1655.9301013350487,231.033710449934,874.6616406005783,1655.9301013350487,231.033710449934,874.6616406005783,1655.9301013350487,231.033710449934,874.6616406005783,1655.9301013350487,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,14738.08464417372,,,
316567,NGA,rural,316. MBO,3. Akwa Ibom,5. South South,7,8.111033171717626,20277.582929294065,1713,5,1950.7585469895246,955.2901611328125,259.99017333984375,5,216.8348846435547,277.9902441948652,643.0425719183332,1495.683104634285,1290.807415932417,287.9547070264816,277.9902441948652,643.0425719183332,1495.683104634285,277.9902441948652,643.0425719183332,1495.683104634285,277.9902441948652,643.0425719183332,1495.683104634285,277.9902441948652,643.0425719183332,1495.683104634285,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,13655.309828926673,,,
318096,NGA,rural,318. NSIT ATAI,3. Akwa Ibom,5. South South,7,5.951834587339325,14879.586468348314,1713,4,1400.7347373018736,601.803955078125,335.4389953613281,4,229.07530212402344,280.63962787389755,560.9922562749282,1149.7064545750618,1352.1789035499096,282.5920905172825,280.63962787389755,560.9922562749283,1149.7064545750618,280.63962787389755,560.9922562749283,1149.7064545750618,280.63962787389755,560.9922562749283,1149.7064545750618,280.63962787389755,560.9922562749283,1149.7064545750618,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,9805.143161113116,,,
318099,NGA,rural,318. NSIT ATAI,3. Akwa Ibom,5. South South,7,6.39909102821639,15997.72757054098,1713,2,1400.7347373018736,324.10687255859375,173.86019897460938,2,229.07530212402344,158.9353096485138,1042.8874985072691,1951.5879096388817,2134.8524396419525,156.90902709960938,158.9353096485138,1042.8874985072691,1951.5879096388817,158.9353096485138,1042.8874985072691,1951.5879096388817,158.9353096485138,1042.8874985072691,1951.5879096388817,158.9353096485138,1042.8874985072691,1951.5879096388817,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9805.143161113116,,,
318104,NGA,rural,318. NSIT ATAI,3. Akwa Ibom,5. South South,5,3.54303738679505,8857.593466987626,1713,5,2485.7309249050913,973.6290283203125,552.9207153320312,5,215.9029541015625,384.94664654135704,1106.3208106180805,2238.816416501999,3159.459192276001,388.2788249999285,384.94664654135704,1106.3208106180805,2238.816416501999,384.94664654135704,1106.3208106180805,2238.816416501999,384.94664654135704,1106.3208106180805,2238.816416501999,384.94664654135704,1106.3208106180805,2238.816416501999,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,12428.654624525458,,,
318106,NGA,rural,318. NSIT ATAI,3. Akwa Ibom,5. South South,5,3.4121373867950497,8530.343466987626,1713,4,2485.7309249050913,587.2868041992188,246.53005981445312,4,215.9029541015625,164.81032222509384,774.6743554886184,1379.5720888972282,2021.5658507347107,169.38367015123367,164.81032222509384,774.6743554886185,1379.5720888972282,164.81032222509384,774.6743554886185,1379.5720888972282,164.81032222509384,774.6743554886185,1379.5720888972282,164.81032222509384,774.6743554886185,1379.5720888972282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12428.654624525458,,,
319390,NGA,rural,319. NSIT EKET,3. Akwa Ibom,5. South South,4,3.0188237976424674,7547.059494106168,1713,2,1349.537908015366,306.4136962890625,229.22401428222656,2,221.29734802246094,171.92530173063278,469.37579360256746,1096.670027077198,1453.109034538269,171.0157594382763,171.92530173063278,469.37579360256746,1096.670027077198,171.92530173063278,469.37579360256746,1096.670027077198,171.92530173063278,469.37579360256746,1096.670027077198,171.92530173063278,469.37579360256746,1096.670027077198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5398.151632061464,,,
320255,NGA,rural,320. NSIT IBOM,3. Akwa Ibom,5. South South,5,5.481696221919045,13704.240554797614,1713,3,2308.178764898207,395.95098876953125,240.1959686279297,2,238.2466278076172,262.82200357317924,1206.872969476649,2214.272140264511,2019.696133196354,263.1135884523392,262.82200357317924,1206.872969476649,2214.272140264511,262.82200357317924,1206.872969476649,2214.272140264511,262.82200357317924,1206.872969476649,2214.272140264511,262.82200357317924,1206.872969476649,2214.272140264511,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,11540.893824491035,,,
321405,NGA,rural,321. NSIT UBIUM,3. Akwa Ibom,5. South South,6,5.045848447718687,12614.621119296718,1713,3,2508.958900761918,482.2694091796875,218.78977966308594,3,231.82400512695312,178.34193427860737,1107.6345587854432,2272.330681025982,2702.0200958251953,184.85404761135578,178.34193427860737,1107.6345587854432,2272.330681025982,178.34193427860737,1107.6345587854432,2272.330681025982,178.34193427860737,1107.6345587854432,2272.330681025982,178.34193427860737,1107.6345587854432,2272.330681025982,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,15053.753404571507,,,
321408,NGA,rural,321. NSIT UBIUM,3. Akwa Ibom,5. South South,5,5.487227978014972,13718.06994503743,1713,2,2508.958900761918,333.902587890625,138.43284606933594,2,231.82400512695312,151.92252719402313,860.890849579645,1760.9504967331886,1604.5902208685875,154.86689978837967,151.92252719402313,860.890849579645,1760.9504967331886,151.92252719402313,860.890849579645,1760.9504967331886,151.92252719402313,860.890849579645,1760.9504967331886,151.92252719402313,860.890849579645,1760.9504967331886,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,12544.79450380959,,,
